,출근출발_EE,출근출발_EH,출근출발_EW,출근출발_HE,출근출발_HH,출근출발_HW,출근출발_WE,출근출발_WH,출근출발_WW,출근도착_EE,출근도착_EH,출근도착_EW,출근도착_HE,출근도착_HH,출근도착_HW,출근도착_WE,출근도착_WH,출근도착_WW,퇴근출발_EE,퇴근출발_EH,퇴근출발_EW,퇴근출발_HE,퇴근출발_HH,퇴근출발_HW,퇴근출발_WE,퇴근출발_WH,퇴근출발_WW,퇴근도착_EE,퇴근도착_EH,퇴근도착_EW,퇴근도착_HE,퇴근도착_HH,퇴근도착_HW,퇴근도착_WE,퇴근도착_WH,퇴근도착_WW,읍면동
0,8564,5385,10607,25551,2348,93797,2571,2315,4052,5439,2962,2606,23862,1637,53867,2760,1848,2539,16632,28455,4785,23268,2298,7111,9032,37019,4943,17087,44346,4388,12559,2147,4881,10825,53080,5314,가락1동
1,3072,2265,1592,25188,1294,85647,1357,1184,1738,2856,2869,1695,13320,1234,39649,1230,1765,1701,13032,26188,3001,22729,2493,5891,6685,26579,2843,14076,41685,3200,14435,2418,3113,7075,52765,2676,가락2동
2,8792,5339,6986,33696,2338,118883,4413,3488,4707,7494,4538,5506,36484,2841,128959,4075,3352,4767,25923,45097,6986,28967,3227,7782,22412,79767,6736,29977,55702,8224,22676,3443,9018,21669,73073,7407,가락본동
3,1281,815,860,5878,534,22990,516,300,677,934,510,571,3411,297,14145,417,457,629,3323,5104,1064,4044,893,1251,2596,9177,1516,3588,10328,1427,2386,1448,794,1734,15597,1504,가리봉동
4,7310,2991,6824,18854,1535,82726,5459,3699,3534,9531,1695,12627,67639,1489,495915,4275,1530,6146,41098,71466,11628,13238,2646,3822,73429,304140,11488,30060,27408,12793,20768,2328,7137,33019,52973,6930,가산동
5,8810,5551,7711,30533,2259,116824,5422,4670,6541,9306,3381,9693,48595,1963,251409,4232,2705,6139,46172,77117,10841,26026,3855,7148,43446,162191,13391,45123,48222,12254,43816,3976,11559,38712,71878,10457,가양1동
6,2131,1134,1316,12729,645,42743,666,820,1092,2029,1637,1224,10502,846,31060,957,1134,1069,8274,17496,1924,9833,1506,2287,4875,19944,1541,7916,20584,1797,7537,1196,1591,5066,28027,2246,가양2동
7,1919,1209,1175,10053,479,36247,1085,867,1044,1809,1372,1277,9992,545,38730,749,872,1221,7030,17451,1732,7153,1425,1719,6505,25083,1857,7381,15433,1895,7910,1310,1370,3725,22328,1837,가양3동
8,1594,470,1010,4698,215,10847,547,536,518,2691,839,1237,13378,157,44156,1093,237,939,20655,17653,2090,3541,224,890,8002,26593,2192,13176,7116,1310,4960,238,618,6412,7389,1361,가회동
9,3004,1912,1396,19833,1012,72084,676,823,852,2987,1979,1032,18262,1440,34332,1093,1937,1081,15477,40025,3362,12932,4432,3808,4382,21866,2166,21999,29298,3155,23300,2260,5732,15662,49345,3516,갈현1동
10,2561,1265,851,21900,1049,70233,970,1084,1163,2302,2046,1146,12493,948,28098,701,1565,1028,9971,24668,1941,14103,2275,3696,3815,17854,2215,11334,31954,2813,15238,2503,5654,5776,43379,2980,갈현2동
11,5723,2430,3973,38949,1588,126462,3070,2414,4823,4150,4014,3837,18625,1181,78377,1860,3616,3506,15418,28554,3551,24572,1859,7451,15108,51746,5083,16287,54904,6267,12158,2171,3811,7057,73701,5278,강일동
12,3964,1720,1623,28996,1245,104775,1605,1016,2005,3083,2506,1463,13113,1419,28064,1421,2500,1631,10843,24029,2595,18161,3459,4792,3639,19248,1871,13751,41224,2923,10925,3078,2595,7154,67204,3527,개봉1동
13,2607,863,999,18887,1227,66704,699,628,1137,1500,1802,589,5545,886,11466,717,1694,722,5827,10784,1069,10353,2469,2986,1846,8377,896,7669,24808,1591,5499,2844,1547,3520,43005,2071,개봉2동
14,1927,1370,1238,13824,713,57517,984,713,1137,1788,1295,716,7661,794,14994,654,1290,718,4710,10973,974,8876,1533,2623,2182,11086,1238,5614,20830,1776,5237,1530,1997,3130,35946,1920,개봉3동
15,3170,1092,2096,12539,523,29851,2370,923,2885,2350,1989,2297,8135,489,19775,1374,779,2124,5959,10326,1994,11823,618,2631,4624,18545,2571,5598,23503,2446,3341,623,1194,2612,17501,1413,개포1동
16,4654,2344,3206,21669,915,60353,3511,1855,4515,3312,2713,2459,17413,797,39692,1983,1431,2003,10694,19939,2762,20345,1026,5111,7160,26247,3164,10757,40644,4683,7686,1364,2931,5364,34962,3348,개포2동
17,3131,1884,2963,17532,698,52983,1840,1204,2405,3388,2282,2655,12552,580,42860,1676,1370,3164,9748,16480,2815,13942,990,3733,8932,29262,3405,10200,28392,4443,7600,1085,2442,5669,32695,2570,개포4동
18,1787,804,573,12778,950,39820,656,708,800,1887,1334,1226,9297,1100,19984,673,1189,902,6761,15540,1561,8997,2185,2665,2867,14440,1611,7555,18862,1912,7465,1880,3594,3190,26078,2050,거여1동
19,2983,1616,1527,19559,906,61885,980,1210,1358,2726,2248,1299,12502,1004,27370,1077,1652,1072,9522,18801,2158,13526,2201,4245,4288,17259,1929,10905,30017,2293,8666,2324,2457,4824,39430,2229,거여2동
20,3290,1386,1372,24863,1296,79103,1206,1531,1824,3297,2639,1285,12937,893,24792,1136,1606,1361,10213,13264,1519,25483,1514,6228,4120,15889,2234,11441,48655,2539,6552,2308,2255,3152,46898,2282,고덕1동
21,3416,1757,1599,14816,912,52518,1494,876,1516,3088,1531,1663,12141,786,24357,1348,1340,1593,8726,16393,2058,14257,1656,3163,4005,17092,2307,9262,29974,1826,7431,1834,1589,3120,34309,1787,고덕2동
22,3267,2360,2019,19215,777,65915,1400,1696,1703,3482,1671,1391,16538,893,44355,1372,1489,1462,12306,27617,2870,12300,1773,3752,6450,32311,2576,12657,27388,2697,12946,1841,3054,6384,42217,2364,고척1동
23,1702,1501,842,15747,684,51930,715,701,751,1448,1563,711,8424,625,14553,488,1173,610,4923,11445,1014,11395,1115,2836,2201,10425,791,5640,25142,1640,5251,1187,1361,2660,33737,1457,고척2동
24,6346,2493,4330,37169,2301,145119,2558,2694,2590,5645,3950,4616,27725,1885,130392,2517,2565,2728,28812,47039,6046,29844,3955,6850,24515,82384,6302,31973,59513,5781,23689,4314,5864,22482,90595,5835,공덕동
25,6341,3935,3183,37591,1611,129016,2929,2495,2368,5586,3927,2528,29533,1596,64462,2098,3654,1874,25926,52726,5709,27489,3458,8954,10142,44842,3763,30594,57029,5816,28772,3366,6958,18888,84820,5593,공릉1동
26,4789,2578,2020,34635,1162,119471,1855,2037,1465,5480,3495,2176,30296,1497,76406,1958,2194,1488,24633,40005,4498,29779,2790,10140,12679,47480,3776,21121,54604,4288,17232,2537,4558,9348,74216,2679,공릉2동
27,7112,3292,3948,22494,926,71490,3232,2715,3024,13883,2669,4359,39735,1054,78454,3902,2511,3464,22551,37707,5536,19271,1451,4705,17767,52119,4446,35514,40107,6129,18609,1592,4076,15137,44951,3939,공항동
28,5436,3198,3347,32471,1167,119315,2186,2362,2420,5017,3911,2470,24454,1496,59021,1817,1739,1806,20488,35506,4003,30760,2538,6290,10491,40468,2746,21010,58022,4878,16706,2709,4956,10419,74086,3739,광장동
29,6318,2277,5072,7129,1153,21875,2646,3086,2769,6267,1066,5478,30105,1203,193405,3535,919,3825,52538,58785,10634,6443,1365,2300,31802,133774,9841,42438,10465,8343,25212,1516,11060,25369,16968,11533,광희동
30,3373,1698,1849,10358,752,37575,1288,1429,1118,3243,1361,1459,18700,972,33870,1297,929,1360,11336,21687,2513,8077,2173,2519,5650,19774,2273,10345,17772,1873,8235,1514,2293,6153,23723,2568,교남동
31,1950,636,1091,14490,692,62161,730,642,920,1407,1571,707,5255,553,17137,646,1269,927,4671,8079,963,10753,817,2175,2799,11195,869,4907,22910,1401,3421,690,1043,3110,40836,1213,구로1동
32,5360,3462,2961,23809,1787,80843,2597,3499,2308,6753,2716,3744,36248,1611,116797,3462,2309,3222,17179,32674,4831,16027,2725,4863,19498,84583,6335,13654,37504,5813,10622,3613,3983,8336,51668,4628,구로2동
33,5619,2765,3994,21013,1299,79511,2603,2543,2019,6752,2777,8370,41609,2179,374918,2899,1472,4416,34823,62579,9031,13467,4677,4487,54470,223967,10509,33855,30921,10012,32385,3371,9332,31669,57622,7801,구로3동
34,2811,1862,1490,18986,1403,64072,1143,1011,1246,2549,1888,1423,12551,1314,24192,1003,2039,1102,10369,23763,3048,10595,3439,3343,4368,19263,2038,12355,25373,3760,10580,2861,3383,5951,41733,4040,구로4동
35,6177,4179,4186,25115,2012,116766,2540,2576,2850,5600,2575,3956,32207,2391,109385,2598,2082,2310,32506,63517,7472,16968,4830,4970,18326,70698,5419,35328,38013,6538,31106,4067,6574,29872,76353,6987,구로5동
36,2804,1642,1008,30599,1293,91865,1462,1095,1315,2375,2638,1641,14916,1059,40673,771,2250,1265,8430,16399,1872,22902,1674,5850,4936,21575,2138,8446,50344,2727,7053,2829,2345,3254,58453,2043,구산동
37,4245,1783,1787,22093,1553,85830,2589,1317,1880,2909,3258,1687,11888,1484,38386,1127,1939,1261,14194,23870,3533,15619,3609,4236,6256,25726,2697,18767,31591,3505,17894,3281,5210,12405,56251,4824,구의1동
38,3874,3510,2500,25047,1235,85964,1603,1525,1876,3424,3090,1774,19920,1145,45350,1387,1898,1460,13646,25908,2975,19501,2463,5583,7130,28821,2634,13959,38445,3425,10803,3126,3516,6935,53402,2978,구의2동
39,5111,1929,2403,27867,1974,100710,2590,1708,2219,4727,3824,2720,21388,1518,77278,1575,2402,1809,24745,46200,5023,20440,4216,4763,13623,54243,3746,27257,39729,4912,24924,3848,5147,15406,66960,3974,구의3동
40,2888,1162,1666,15197,857,56975,1086,869,1008,2988,2405,1971,15649,1262,54198,1140,1226,1145,16807,22763,2822,15313,2531,5387,10871,37087,3149,15157,24555,3266,12535,2107,3635,10440,36837,2905,군자동
41,2500,1773,681,18334,1193,60961,753,1003,925,1534,2102,803,8331,1389,19336,543,1084,824,7921,17537,1417,13465,2892,3803,2707,13551,1103,8635,29571,1923,8032,2633,2730,2707,40074,1960,금호1가동
42,3109,1883,1043,22638,1751,77131,745,1053,1475,2237,2360,1030,12595,1523,21722,646,1856,1101,8147,16222,1392,15215,3012,4609,2914,14323,1619,9605,33162,2215,7185,3506,2041,3304,49702,2499,금호2·3가동
43,2202,1420,1017,16384,1242,49884,666,806,1263,1859,2072,832,8893,1428,19618,654,1241,756,8022,15875,1434,11255,2705,2823,3241,14266,1297,9430,24461,2019,8079,2463,2553,3767,32602,1962,금호4가동
44,9580,7450,5526,51684,2859,170311,3758,4258,3701,9607,7357,4692,48932,3757,128617,3868,5503,3958,42689,100773,10405,36880,7069,11068,21395,87407,6797,45863,72531,8713,44350,5860,12919,27998,113815,8023,길동
45,4789,2158,1650,32094,1591,118866,1153,1547,1530,3089,2165,1050,16851,1865,34006,994,2178,899,14592,24399,2550,28140,3626,7219,4979,22862,1998,17462,60134,3064,13929,4106,5217,4939,74727,2887,길음1동
46,3627,1560,1559,19536,1393,63896,1247,1103,1423,3155,1691,1472,14957,1099,35195,1185,1339,1207,19596,51567,3855,12050,3251,4073,4820,25895,2491,18803,26955,2608,22503,3403,4692,8661,38495,2638,길음2동
47,4172,3359,2661,20936,1759,81403,1284,1438,2040,3661,2086,1669,21877,1262,52585,1487,1123,1231,25264,36891,5286,19902,3026,4577,8698,32970,2830,39930,33502,4236,31263,3514,5392,26698,56088,4967,낙성대동
48,1695,1122,728,18486,420,66794,620,274,600,1451,1731,839,7364,469,16180,666,1327,766,4343,9940,1031,11074,914,2996,1928,9432,620,5307,25157,1396,4380,690,1349,2357,42467,1406,난곡동
49,908,342,367,11829,194,42295,334,287,304,568,1013,360,3102,120,8045,243,695,406,2118,3870,439,7341,193,1969,1133,5153,369,2292,19059,680,1408,204,502,872,25150,518,난향동
50,1851,1668,1386,8729,763,30795,642,874,1023,1643,1254,698,10352,880,15422,835,1092,775,7030,18736,1506,7469,1921,2394,2617,12743,1192,7297,15461,1595,7450,1340,2200,3480,18849,1568,남가좌1동
51,2963,1502,1401,20571,1167,62939,863,782,1094,2283,2338,1239,11038,1327,23513,806,1738,994,11736,22035,2333,17517,2576,6848,4114,15669,1853,13267,32851,2622,12167,2312,3019,4982,39099,2472,남가좌2동
52,4713,2604,3665,8506,709,28229,2010,1180,1819,4820,1105,2647,25134,912,91441,2412,692,1934,26291,31846,4442,7019,1643,1959,16327,55606,4352,24638,13436,3549,15261,1274,3208,18832,20742,3649,남영동
53,4634,1850,3242,21534,740,85192,1821,1243,1092,2299,2515,1305,14519,900,33777,1242,1611,974,17128,27446,3397,15204,1602,3678,5366,21775,1894,21931,33009,2796,14706,1629,2758,18803,54611,2598,남현동
54,3562,935,2414,15389,180,38824,1877,1198,882,2706,2003,2563,10087,174,58050,1456,661,1023,8554,12396,1979,10555,219,2082,15093,39995,2456,6554,25210,2635,3362,328,1044,3752,23951,1231,내곡동
55,4840,2267,3421,29443,1278,97958,2488,1935,2304,3554,3773,2634,18156,1428,76095,1789,2079,2235,17500,28179,4297,21674,2085,5716,10401,38268,3522,20363,44686,5092,16526,2232,5751,14797,62306,4556,노량진1동
56,4403,4622,4082,18553,1206,59700,2481,1805,2421,3256,2678,2289,16116,915,56325,1653,1829,1850,13240,22141,3337,12875,1747,4548,8743,30546,3568,14572,26672,4280,10549,2106,3447,11833,36105,3701,노량진2동
57,5267,4033,2860,33325,1664,120436,2020,2115,1809,4255,3361,1880,26169,1757,69138,1885,2531,2021,19078,43076,4554,23704,3006,6299,10368,48484,3709,21143,53668,4506,19773,3596,5235,12422,73651,4000,녹번동
58,9724,4989,7457,21852,1805,75871,3846,3220,4064,10819,3334,8821,38698,1733,253482,4363,1524,4712,66753,58342,15223,24625,2415,9119,55097,156777,14869,59262,35847,13473,35983,2540,9414,46526,48877,11324,논현1동
59,9456,4256,5404,20654,1491,65661,4343,4562,3832,12102,3693,10707,52867,1358,330028,5644,1393,5810,64325,62941,15857,23063,2038,5716,69579,190728,15122,56379,39433,16847,31635,2072,12003,40331,42540,10483,논현2동
60,3304,4424,1746,13547,962,55309,859,1128,881,3054,1462,1295,17730,925,43184,1200,985,952,19511,38251,3959,11451,2136,3334,7188,31083,2844,15706,21332,2711,16427,2197,3126,10792,36663,3122,능동
61,2820,1715,1538,15160,970,54724,1038,683,1136,3340,2101,1977,19850,1541,57050,1479,1467,1658,13041,21030,2891,11511,2696,3512,8838,35116,3153,13117,24419,3029,9563,2729,2799,7533,36330,2561,다산동
62,4630,2189,2852,28298,1704,107025,1834,1838,2061,4229,3551,2231,19463,1910,58301,1812,2107,2116,16216,31034,3922,21248,3074,5553,9024,41137,3465,17304,44183,4521,14490,3118,5054,9329,70520,4187,답십리1동
63,3301,1531,1547,22347,1617,79209,1567,978,1487,2912,2336,1751,11649,1284,45007,1196,1906,1121,11390,24100,2946,14139,2633,4094,6238,32808,3444,12448,32415,3317,13972,3120,3777,5805,50534,3193,답십리2동
64,5382,3141,3946,19771,1390,86116,2772,1771,2096,5168,2124,3809,28470,1324,132930,3085,1683,2927,20708,34792,5248,16780,2422,4472,21643,89943,6659,20337,32201,6336,16074,2564,5430,19266,53022,6078,당산1동
65,5098,2277,4296,25771,1518,119961,2935,1716,3319,4781,2973,3465,25718,1445,101248,2456,1902,2546,23810,39271,5212,21543,3526,4483,17103,62546,4685,26992,38701,5354,21194,3201,5053,30650,77561,6515,당산2동
66,2503,1957,1403,15499,902,47693,951,1011,1007,2871,2290,1225,15197,1209,24012,1067,1417,1003,7460,15856,1979,9402,2011,2649,3615,16698,1598,7900,22138,2684,7263,2214,2292,3694,30104,2004,대림1동
67,3856,1884,1572,20733,1176,67312,1171,1092,1085,2959,2528,1267,12982,846,25623,1043,1436,985,11267,18361,2875,12942,2095,3980,4960,21691,2687,13860,31527,4019,9346,2792,3113,6513,40427,3921,대림2동
68,4864,2242,2487,27000,1486,89058,2274,1706,1509,3958,2699,2373,16505,1445,48870,1745,1885,1283,16096,28667,4082,15957,3109,4602,7894,36387,3103,19467,37333,5908,14469,3052,4809,10563,55894,4436,대림3동
69,5685,4516,4620,33171,1758,132010,1978,1939,2887,5047,3595,2406,28458,1787,74475,2513,2837,2885,19674,41494,4795,25275,4024,6557,10495,42616,4452,20639,50955,5359,22188,3445,6524,13854,82969,5613,대방동
70,6764,5433,5440,39114,1823,137407,3018,3523,4763,5567,5190,3176,35770,2664,68474,2554,3793,2827,27532,74574,6612,28211,5701,8822,10684,48000,5408,28707,59562,7621,32386,4283,9203,17782,86090,6930,대조동
71,4297,2811,2426,25431,1561,72787,1595,3188,2517,5983,2963,2733,35515,1829,90092,2310,1209,2519,34012,82364,7789,29908,4143,7623,12518,46950,7418,30974,44612,5969,60317,3642,18689,14391,41363,7860,대치1동
72,9610,4221,6073,29696,1672,85229,4824,4456,5385,11117,3821,9391,59217,1651,289112,5366,1622,6432,61157,87772,13308,29855,2707,7111,55700,153982,17317,46823,49391,11715,53518,3178,19691,27648,50947,13338,대치2동
73,7017,3652,4709,21126,2061,72500,3061,3262,4249,8242,2892,6822,42906,2296,238745,3530,1471,5700,58807,99953,14066,23435,5714,7731,41195,132820,18139,61236,34509,13721,80709,5107,37115,41446,47707,21940,대치4동
74,3218,2361,1987,16873,782,55565,1215,1362,1026,5650,1810,3712,33116,1741,116706,1863,1707,2239,32081,41974,4360,16408,2369,4724,32439,81449,4637,13502,26304,4869,13860,1350,5858,5564,33485,2256,대학동
75,4424,2676,2735,17565,1399,66319,1343,1175,2001,4113,2171,2075,26229,1490,71258,1651,1470,2093,30231,45982,4333,23133,3403,5397,12683,43912,4767,25626,33637,4904,26890,3423,6766,12663,42603,4197,대흥동
76,6790,5566,6652,32796,1719,94650,4225,4344,4599,10024,4935,5737,52034,1694,142484,4785,2636,4705,32554,51239,7157,35920,2258,9114,28340,85847,9336,25120,62759,7843,20025,2592,6188,19650,57637,6773,도곡1동
77,5752,3287,3158,31371,2016,75717,2032,2288,2250,4805,3120,3448,28007,1792,93736,2071,1244,2407,24191,41413,4903,32710,3448,7825,16539,53925,4322,22881,50818,4851,20282,3530,4443,11764,43920,3858,도곡2동
78,3250,1450,1589,21428,1179,76237,1270,853,1622,2249,2389,944,8659,983,19059,928,1568,872,7834,12105,1793,15338,2141,3972,3381,13981,1772,9807,31793,2723,6918,2995,2406,4525,46242,2598,도림동
79,3136,3259,1501,18459,797,54900,1200,766,1119,2461,1997,1295,17102,905,27414,1169,1755,968,11303,33240,2828,11328,1565,3495,4146,21060,1558,9641,26996,2779,8003,1580,1927,4971,34151,2425,도봉1동
80,3129,1609,1603,19798,866,58438,1150,1216,1088,2158,2194,1369,12236,885,30421,947,1398,1020,9161,19407,2013,11331,1677,2735,5210,21919,2241,8597,28376,2318,7226,1978,1851,4835,36696,1918,도봉2동
81,3103,1793,1866,14429,1072,55914,1052,1422,1597,3260,1804,1899,14386,1227,60152,1327,1100,1669,17893,27553,3104,13420,3289,3492,10142,37973,2898,23533,24305,3187,17862,2445,3536,21744,38143,5312,도화동
82,5033,2028,3974,24853,1474,113936,2744,2210,3883,4321,2912,3830,19787,1553,99343,2210,2169,2472,15876,26374,4730,18316,2851,5197,14577,62375,5590,16884,37432,5773,12026,3120,4030,10167,69862,5428,독산1동
83,1525,1272,1256,12637,606,42627,648,484,689,980,1290,676,4714,522,10330,454,804,529,4207,7446,1196,7900,1037,1935,1548,6985,730,4855,17832,1405,3683,1451,970,2674,26940,1799,독산2동
84,2732,1193,1508,18877,935,70051,1228,641,1352,2237,2122,1208,9362,783,30152,921,1585,1236,7035,12404,1955,12898,1444,4281,4083,19161,1974,8007,27558,2845,5138,2050,2247,4080,43819,2377,독산3동
85,1846,1207,1140,12527,689,45653,782,622,669,1991,1191,1239,9231,710,19241,870,858,910,7740,16090,2283,7970,1886,2704,2744,13411,1222,9263,17903,2188,8574,1363,2341,5418,31005,2908,독산4동
86,1760,866,598,15937,826,47516,626,503,578,1504,1951,643,6989,931,16007,493,997,559,6337,13069,1052,11007,1584,2213,2056,9961,1110,7053,24127,1679,9642,1852,3911,2728,31195,1507,돈암1동
87,1686,511,442,13055,1008,39433,435,326,675,1334,1392,453,5144,793,11975,269,776,384,4712,8126,607,10074,1674,2130,1577,7748,938,5115,21025,1009,3029,2072,1131,868,24779,1253,돈암2동
88,4415,2774,2691,23098,1488,89906,1239,1337,1437,4456,2618,1516,23704,1726,60321,1288,1745,1363,27846,48154,4927,20849,3797,5686,8733,38832,3784,35163,39937,4812,37306,3441,9588,22004,59071,5614,동선동
89,1659,728,1114,9975,931,32168,791,614,747,1218,1168,1057,5133,837,31903,565,824,706,6072,10151,1630,7069,1597,2922,4252,19957,2237,6770,14517,2243,5072,1945,2429,3523,19472,1778,동화동
90,581,593,390,1571,126,4170,373,352,749,764,261,394,3043,135,9513,470,158,1086,1133,2173,385,1786,155,429,1230,6937,1286,908,2909,458,610,146,233,375,2666,456,둔촌1동
91,5330,2640,2195,23810,1473,76461,2093,2612,2343,6165,3165,2517,36247,1278,62841,2994,1913,2339,17952,36958,4362,20079,2430,5821,10384,44340,3949,16165,38341,3562,12438,2796,3656,7208,47876,2701,둔촌2동
92,3786,1774,2580,24043,1342,105794,1604,1638,2574,3341,2389,2343,15890,1088,68235,1330,1935,1922,16475,27341,3487,21590,2858,4554,11521,45351,3348,16812,39359,4028,14158,3204,3780,10565,64778,4312,등촌1동
93,2015,1349,732,18344,800,65857,700,702,647,1901,2232,967,11498,784,24872,801,1187,789,6277,11296,1116,17051,1423,3695,3432,14428,1324,6273,32953,1630,4700,1832,1745,2621,41866,1439,등촌2동
94,12231,4011,4558,29814,1683,103347,3559,2750,3305,10011,3530,5060,55275,1725,132169,3973,2583,3349,44150,77725,8869,24173,4235,6298,19430,81772,7261,48273,46381,7025,40685,3759,7134,26790,68778,8119,등촌3동
95,4519,2395,2571,23359,1587,80372,3225,1755,2384,3842,2786,2853,17077,1262,74930,1802,1933,2122,17785,25145,3896,18607,1884,6426,10774,47192,4579,18978,34810,4499,12568,2921,3318,11962,48536,3746,마장동
96,1826,687,870,15421,587,44401,858,509,1107,892,1292,808,4341,406,8956,420,1256,603,4048,7507,915,10009,1025,2805,2158,7321,692,4635,21972,2109,3370,1589,1039,1765,26059,1419,마천1동
97,2180,834,865,17237,941,46363,1092,837,903,1887,2017,1314,6734,812,17136,670,1600,1195,6901,15833,1761,10321,2299,3652,2453,13267,1449,8392,23315,2073,7168,1744,2003,3516,28518,1985,마천2동
98,1630,670,512,15541,859,43921,679,488,607,1384,1844,951,6319,690,24004,489,865,1015,4979,9466,1193,9694,1279,3225,2760,15290,1484,5531,21552,1686,4107,1851,1634,2328,29344,1356,망우3동
99,5337,3954,3434,30959,1431,104516,2487,2854,2845,4785,3610,2613,27409,1736,68108,2256,2868,2171,22875,57129,5744,19955,3916,7131,8914,45901,3685,25620,44397,4995,27522,2743,5791,14208,68763,5202,망우본동
100,2711,1637,1170,20964,839,68156,843,655,912,2468,2803,1349,11735,1159,27982,1016,1409,866,22167,31213,3616,16603,2999,5076,5752,21812,2230,24034,30053,3157,19299,2615,3917,11611,45602,3296,망원1동
101,2407,1376,1223,19089,773,61026,1183,597,779,1823,2465,1241,7188,639,16128,801,1288,851,11925,16774,2062,14527,1864,4157,3116,11797,1519,12982,27050,2206,9801,2287,2113,5313,39165,1773,망원2동
102,2825,1473,1191,22277,1003,76219,1318,1003,769,2280,2226,1658,10243,879,36011,846,1887,1506,8348,14816,2244,16005,1664,4753,5334,25322,2002,9327,33250,2754,6620,2327,2563,4751,48386,2403,면목2동
103,3184,3083,2042,21305,1303,70430,1041,1120,1381,3393,2688,1334,19548,1388,35025,1405,1669,1237,12871,28216,3135,14692,3119,4101,5221,25946,2165,15234,31468,3162,15814,2848,3982,9281,47022,3596,면목3·8동
104,2538,1550,1173,17967,839,64470,842,878,921,1861,1970,809,10072,846,24428,650,1543,641,7196,15083,1549,12595,1555,3717,3491,16583,1155,7715,26492,2249,6871,1999,1792,3365,40129,1584,면목4동
105,2140,804,1149,14960,914,47231,642,599,1026,1276,2013,665,5481,673,13357,581,1148,631,5107,10364,1125,10370,1329,2748,2098,9433,927,6582,21414,1789,4461,1891,1534,2499,28577,1505,면목5동
106,2676,2268,1404,22629,1109,77470,921,1056,1279,1906,2346,1074,11089,1270,26643,909,1780,711,9008,18885,1909,14494,2789,3927,3673,18339,1587,10204,32541,2647,9057,2416,2256,5236,50491,2285,면목7동
107,3626,1835,2097,29577,1188,110300,1830,960,1242,3383,3337,2098,17140,1366,45555,1442,2403,1321,13831,31155,3782,20628,2871,5845,5920,32925,2281,16521,41838,4160,14575,2808,4351,10613,71872,4089,면목본동
108,10359,3308,8433,5098,1221,14150,4942,4912,5954,14463,755,14486,83358,1262,524828,7375,319,9223,92811,100418,18117,5871,861,1838,89893,308016,32016,81497,9037,12026,41142,1068,8955,57517,9336,20508,명동
109,5010,6678,2887,26573,1850,84935,1929,4940,4277,3873,2979,1977,20593,2137,41215,1239,2250,2392,16642,38072,3342,21647,4483,6262,5979,26893,2939,19786,42657,4837,23991,3637,7493,9633,56723,5678,명일1동
110,2152,1416,780,13127,959,38645,933,985,1352,2532,1976,671,14349,1175,27487,1031,1131,1478,12921,39183,3099,11115,2685,2903,3679,20542,2489,13902,20746,2529,27617,2318,9611,6379,25607,3347,명일2동
111,5965,5240,4683,24547,1751,84401,2744,5153,3855,7137,2857,4450,43068,2109,152363,3008,1482,3049,47263,137297,10663,22883,4793,6648,20869,92038,5874,47390,40869,7284,81771,3823,16393,34360,53980,6634,목1동
112,3860,1975,1835,31697,1691,124497,1228,915,1603,2800,3118,1276,12740,1287,28767,1083,2651,1026,11051,18576,1974,27957,2716,6751,5200,19980,1930,12975,52462,3113,10927,3492,2821,6285,75982,2967,목2동
113,1635,995,623,11943,600,40200,482,417,738,1234,1240,706,5945,833,13331,507,818,518,5565,12500,1187,9317,2027,2162,2199,8325,953,6990,17881,1146,5917,1731,1240,2550,25394,1194,목3동
114,2573,1288,1234,22184,1128,76661,924,860,1373,2582,2564,1083,13057,1309,26859,908,1500,944,10969,23166,2163,20573,2824,5579,4204,17590,1816,12948,37662,3070,15999,2297,4819,5907,50272,2505,목4동
115,4835,4258,3257,26826,1048,87537,2149,2643,2621,5104,2528,2071,30732,874,54690,1945,1129,1693,21799,47393,4558,26661,1752,4288,9603,38137,3237,19688,46252,4628,32847,2079,12751,10846,52516,4424,목5동
116,1199,974,640,6406,302,20284,312,475,290,1427,865,205,9702,410,10123,658,426,299,5168,10087,926,5475,678,1207,1699,7943,424,3256,10895,526,3210,560,778,1404,13167,498,무악동
117,3434,3015,1662,27035,1365,92042,1186,1528,1460,2743,2853,1158,14561,1179,30579,1050,2296,1499,10142,20434,1919,19782,2212,5828,4307,19239,2071,11880,42678,3176,10934,3283,3520,6185,58128,3003,묵1동
118,3496,2423,1718,21480,1067,77805,1234,1116,1328,2364,2230,1446,12665,1057,32352,930,2539,1146,11656,25593,2747,14842,2872,4890,5192,23559,2011,14354,34550,3711,13446,2212,4799,7445,50961,3193,묵2동
119,6412,4101,5261,21350,1126,95029,2803,2457,3564,6458,2199,5473,36706,1208,171621,3185,1547,3507,29176,44541,6413,20537,2387,5337,26949,108100,7093,28697,39698,6897,22222,2612,5341,24344,60276,6170,문래동
120,3096,1959,1676,17802,1033,61292,1385,1085,2206,2869,2469,2406,15310,915,58129,1187,1445,1875,13220,22258,3196,15687,1895,3802,9221,34507,3243,13023,30245,3333,11182,2094,2970,8154,38748,4031,문정1동
121,8585,4198,6091,19571,2176,78440,7496,4545,7135,8213,2856,9640,43869,2039,307808,3900,1739,5874,38428,84932,10141,15260,3841,3908,50721,178831,11391,34314,26820,13073,37015,3191,15691,25310,50892,11064,문정2동
